Year,Institute_Type,Institute,Academic Program Name,Program_Year,Quota,Seat Type,Gender,Opening Rank,Closing Rank,Round
2021.0,NIT,NIT Bhopal,ECE (BTech),4,HS,OPEN,GN,10888.0,16036.0,6
2021.0,NIT,NIT Bhopal,ECE (BTech),4,HS,OPEN,F,17564.0,24107.0,6
2021.0,NIT,NIT Bhopal,ECE (BTech),4,HS,OPEN (PWD),GN,500.0,775.0,6
2021.0,NIT,NIT Bhopal,ECE (BTech),4,HS,EWS,GN,2209.0,2557.0,6
2021.0,NIT,NIT Bhopal,ECE (BTech),4,HS,EWS,F,4278.0,4436.0,6
2021.0,NIT,NIT Bhopal,ECE (BTech),4,HS,OBC-NCL,GN,4766.0,6584.0,6
2021.0,NIT,NIT Bhopal,ECE (BTech),4,HS,OBC-NCL,F,8437.0,10119.0,6
2021.0,NIT,NIT Bhopal,ECE (BTech),4,HS,OBC-NCL (PWD),GN,404.0,404.0,6
2021.0,NIT,NIT Bhopal,ECE (BTech),4,HS,SC,GN,2941.0,3839.0,6
2021.0,NIT,NIT Bhopal,ECE (BTech),4,HS,SC,F,3696.0,4299.0,6
2021.0,NIT,NIT Bhopal,ECE (BTech),4,HS,ST,GN,1438.0,1697.0,6
2021.0,NIT,NIT Bhopal,ECE (BTech),4,HS,ST,F,1595.0,1595.0,6
2021.0,NIT,NIT Bhopal,ECE (BTech),4,OS,OPEN,GN,11249.0,13845.0,6
2021.0,NIT,NIT Bhopal,ECE (BTech),4,OS,OPEN,F,13310.0,19397.0,6
2021.0,NIT,NIT Bhopal,ECE (BTech),4,OS,OPEN (PWD),GN,357.0,695.0,6
2021.0,NIT,NIT Bhopal,ECE (BTech),4,OS,EWS,GN,1880.0,2024.0,6
2021.0,NIT,NIT Bhopal,ECE (BTech),4,OS,EWS,F,3593.0,3706.0,6
2021.0,NIT,NIT Bhopal,ECE (BTech),4,OS,OBC-NCL,GN,3166.0,4903.0,6
2021.0,NIT,NIT Bhopal,ECE (BTech),4,OS,OBC-NCL,F,8343.0,8565.0,6
2021.0,NIT,NIT Bhopal,ECE (BTech),4,OS,OBC-NCL (PWD),GN,324.0,324.0,6
2021.0,NIT,NIT Bhopal,ECE (BTech),4,OS,SC,GN,2683.0,3359.0,6
2021.0,NIT,NIT Bhopal,ECE (BTech),4,OS,SC,F,3723.0,4172.0,6
2021.0,NIT,NIT Bhopal,ECE (BTech),4,OS,ST,GN,989.0,1229.0,6
2021.0,NIT,NIT Bhopal,ECE (BTech),4,OS,ST,F,1090.0,1090.0,6
2021.0,NIT,NIT Bhopal,MSME (BTech),4,HS,OPEN,GN,40177.0,45756.0,6
2021.0,NIT,NIT Bhopal,MSME (BTech),4,HS,OPEN,F,46703.0,51548.0,6
2021.0,NIT,NIT Bhopal,MSME (BTech),4,HS,EWS,GN,7028.0,7934.0,6
2021.0,NIT,NIT Bhopal,MSME (BTech),4,HS,EWS,F,9431.0,9431.0,6
2021.0,NIT,NIT Bhopal,MSME (BTech),4,HS,OBC-NCL,GN,15056.0,15848.0,6
2021.0,NIT,NIT Bhopal,MSME (BTech),4,HS,OBC-NCL,F,19549.0,19602.0,6
2021.0,NIT,NIT Bhopal,MSME (BTech),4,HS,SC,GN,7615.0,8993.0,6
2021.0,NIT,NIT Bhopal,MSME (BTech),4,HS,SC,F,10204.0,10204.0,6
2021.0,NIT,NIT Bhopal,MSME (BTech),4,HS,ST,GN,3104.0,3253.0,6
2021.0,NIT,NIT Bhopal,MSME (BTech),4,HS,ST,F,3131.0,3131.0,6
2021.0,NIT,NIT Bhopal,MSME (BTech),4,OS,OPEN,GN,34565.0,43020.0,6
2021.0,NIT,NIT Bhopal,MSME (BTech),4,OS,OPEN,F,53628.0,56543.0,6
2021.0,NIT,NIT Bhopal,MSME (BTech),4,OS,EWS,GN,6568.0,6663.0,6
2021.0,NIT,NIT Bhopal,MSME (BTech),4,OS,EWS,F,9278.0,9278.0,6
2021.0,NIT,NIT Bhopal,MSME (BTech),4,OS,OBC-NCL,GN,12100.0,14013.0,6
2021.0,NIT,NIT Bhopal,MSME (BTech),4,OS,OBC-NCL,F,21106.0,22024.0,6
2021.0,NIT,NIT Bhopal,MSME (BTech),4,OS,SC,GN,7026.0,8293.0,6
2021.0,NIT,NIT Bhopal,MSME (BTech),4,OS,SC,F,9360.0,9360.0,6
2021.0,NIT,NIT Bhopal,MSME (BTech),4,OS,ST,GN,2540.0,3389.0,6
2021.0,NIT,NIT Bhopal,Mathematics and Data Science (DD),5,HS,OPEN,GN,12788.0,16105.0,6
2021.0,NIT,NIT Bhopal,Mathematics and Data Science (DD),5,HS,OPEN,F,23692.0,23692.0,6
2021.0,NIT,NIT Bhopal,Mathematics and Data Science (DD),5,HS,EWS,GN,2525.0,2525.0,6
2021.0,NIT,NIT Bhopal,Mathematics and Data Science (DD),5,HS,EWS,F,6855.0,6855.0,6
2021.0,NIT,NIT Bhopal,Mathematics and Data Science (DD),5,HS,OBC-NCL,GN,3915.0,5471.0,6
2021.0,NIT,NIT Bhopal,Mathematics and Data Science (DD),5,HS,OBC-NCL,F,10364.0,10364.0,6
2021.0,NIT,NIT Bhopal,Mathematics and Data Science (DD),5,HS,SC,GN,2763.0,4373.0,6
2021.0,NIT,NIT Bhopal,Mathematics and Data Science (DD),5,HS,ST,GN,2913.0,2913.0,6
2021.0,NIT,NIT Bhopal,Mathematics and Data Science (DD),5,OS,OPEN,GN,12023.0,14008.0,6
2021.0,NIT,NIT Bhopal,Mathematics and Data Science (DD),5,OS,OPEN,F,14496.0,14496.0,6
2021.0,NIT,NIT Bhopal,Mathematics and Data Science (DD),5,OS,EWS,GN,1908.0,1908.0,6
2021.0,NIT,NIT Bhopal,Mathematics and Data Science (DD),5,OS,OBC-NCL,GN,3969.0,4817.0,6
2021.0,NIT,NIT Bhopal,Mathematics and Data Science (DD),5,OS,OBC-NCL,F,11148.0,11148.0,6
2021.0,NIT,NIT Bhopal,Mathematics and Data Science (DD),5,OS,SC,GN,2333.0,3422.0,6
2021.0,NIT,NIT Bhopal,Mathematics and Data Science (DD),5,OS,SC,F,4316.0,4316.0,6
2021.0,NIT,NIT Bhopal,Mathematics and Data Science (DD),5,OS,ST,GN,1646.0,1646.0,6
2021.0,NIT,NIT Bhopal,Mech (BTech),4,HS,OPEN,GN,18598.0,30473.0,6
2021.0,NIT,NIT Bhopal,Mech (BTech),4,HS,OPEN,F,34035.0,45709.0,6
2021.0,NIT,NIT Bhopal,Mech (BTech),4,HS,OPEN (PWD),GN,579.0,1499.0,6
2021.0,NIT,NIT Bhopal,Mech (BTech),4,HS,EWS,GN,4665.0,5712.0,6
2021.0,NIT,NIT Bhopal,Mech (BTech),4,HS,EWS,F,7084.0,7320.0,6
2021.0,NIT,NIT Bhopal,Mech (BTech),4,HS,OBC-NCL,GN,7580.0,11495.0,6
2021.0,NIT,NIT Bhopal,Mech (BTech),4,HS,OBC-NCL,F,14589.0,18889.0,6
2021.0,NIT,NIT Bhopal,Mech (BTech),4,HS,OBC-NCL (PWD),GN,667.0,667.0,6
2021.0,NIT,NIT Bhopal,Mech (BTech),4,HS,SC,GN,4895.0,6781.0,6
2021.0,NIT,NIT Bhopal,Mech (BTech),4,HS,SC,F,4569.0,7936.0,6
2021.0,NIT,NIT Bhopal,Mech (BTech),4,HS,ST,GN,1362.0,2813.0,6
2021.0,NIT,NIT Bhopal,Mech (BTech),4,HS,ST,F,2065.0,2065.0,6
2021.0,NIT,NIT Bhopal,Mech (BTech),4,OS,OPEN,GN,19950.0,26985.0,6
2021.0,NIT,NIT Bhopal,Mech (BTech),4,OS,OPEN,F,29182.0,40360.0,6
2021.0,NIT,NIT Bhopal,Mech (BTech),4,OS,OPEN (PWD),GN,1457.0,1608.0,6
2021.0,NIT,NIT Bhopal,Mech (BTech),4,OS,EWS,GN,4037.0,4249.0,6
2021.0,NIT,NIT Bhopal,Mech (BTech),4,OS,EWS,F,7252.0,7598.0,6
2021.0,NIT,NIT Bhopal,Mech (BTech),4,OS,EWS (PWD),GN,219.0,219.0,6
2021.0,NIT,NIT Bhopal,Mech (BTech),4,OS,OBC-NCL,GN,7477.0,9322.0,6
2021.0,NIT,NIT Bhopal,Mech (BTech),4,OS,OBC-NCL,F,14351.0,17605.0,6
2021.0,NIT,NIT Bhopal,Mech (BTech),4,OS,SC,GN,4282.0,5621.0,6
2021.0,NIT,NIT Bhopal,Mech (BTech),4,OS,SC,F,6666.0,8921.0,6
2021.0,NIT,NIT Bhopal,Mech (BTech),4,OS,ST,GN,1395.0,2187.0,6
2021.0,NIT,NIT Bhopal,Mech (BTech),4,OS,ST,F,2659.0,2659.0,6
2021.0,NIT,NIT Bhopal,Planning (Bachelor of Planning),4,HS,OPEN,GN,1203.0,4809.0,6
2021.0,NIT,NIT Bhopal,Planning (Bachelor of Planning),4,HS,OPEN,F,2518.0,2557.0,6
2021.0,NIT,NIT Bhopal,Planning (Bachelor of Planning),4,HS,EWS,F,901.0,901.0,6
2021.0,NIT,NIT Bhopal,Planning (Bachelor of Planning),4,HS,OBC-NCL,GN,2272.0,4852.0,6
2021.0,NIT,NIT Bhopal,Planning (Bachelor of Planning),4,HS,OBC-NCL,F,1791.0,1791.0,6
2021.0,NIT,NIT Bhopal,Planning (Bachelor of Planning),4,HS,SC,GN,500.0,516.0,6
2021.0,NIT,NIT Bhopal,Planning (Bachelor of Planning),4,HS,SC,F,510.0,510.0,6
2021.0,NIT,NIT Bhopal,Planning (Bachelor of Planning),4,HS,ST,GN,159.0,696.0,6
2021.0,NIT,NIT Bhopal,Planning (Bachelor of Planning),4,OS,OPEN,GN,284.0,726.0,6
2021.0,NIT,NIT Bhopal,Planning (Bachelor of Planning),4,OS,OPEN,F,451.0,539.0,6
2021.0,NIT,NIT Bhopal,Planning (Bachelor of Planning),4,OS,EWS,GN,106.0,111.0,6
2021.0,NIT,NIT Bhopal,Planning (Bachelor of Planning),4,OS,OBC-NCL,GN,238.0,475.0,6
2021.0,NIT,NIT Bhopal,Planning (Bachelor of Planning),4,OS,OBC-NCL,F,296.0,359.0,6
2021.0,NIT,NIT Bhopal,Planning (Bachelor of Planning),4,OS,SC,GN,104.0,154.0,6
2021.0,NIT,NIT Bhopal,Planning (Bachelor of Planning),4,OS,SC,F,125.0,125.0,6
2021.0,NIT,NIT Bhopal,Planning (Bachelor of Planning),4,OS,ST,GN,129.0,129.0,6
2021.0,NIT,NIT Bhopal,Planning (Bachelor of Planning),4,OS,ST,F,81.0,81.0,6
2021.0,NIT,NIT Allahabad,BioTech (BTech),4,HS,OPEN,GN,26962.0,33141.0,6
2021.0,NIT,NIT Allahabad,BioTech (BTech),4,HS,OPEN,F,30386.0,46314.0,6
2021.0,NIT,NIT Allahabad,BioTech (BTech),4,HS,EWS,GN,5181.0,5342.0,6
2021.0,NIT,NIT Allahabad,BioTech (BTech),4,HS,EWS,F,9781.0,9781.0,6
2021.0,NIT,NIT Allahabad,BioTech (BTech),4,HS,OBC-NCL,GN,8293.0,12184.0,6
2021.0,NIT,NIT Allahabad,BioTech (BTech),4,HS,OBC-NCL,F,19599.0,19599.0,6
2021.0,NIT,NIT Allahabad,BioTech (BTech),4,HS,SC,GN,4152.0,6097.0,6
2021.0,NIT,NIT Allahabad,BioTech (BTech),4,HS,SC,F,6941.0,6941.0,6
2021.0,NIT,NIT Allahabad,BioTech (BTech),4,HS,ST,GN,4086.0,4137.0,6
2021.0,NIT,NIT Allahabad,BioTech (BTech),4,OS,OPEN,GN,30713.0,35018.0,6
2021.0,NIT,NIT Allahabad,BioTech (BTech),4,OS,OPEN,F,42826.0,48365.0,6
2021.0,NIT,NIT Allahabad,BioTech (BTech),4,OS,OPEN (PWD),GN,2200.0,2200.0,6
2021.0,NIT,NIT Allahabad,BioTech (BTech),4,OS,EWS,GN,5340.0,5752.0,6
2021.0,NIT,NIT Allahabad,BioTech (BTech),4,OS,EWS,F,8980.0,8980.0,6
2021.0,NIT,NIT Allahabad,BioTech (BTech),4,OS,OBC-NCL,GN,10376.0,12809.0,6
2021.0,NIT,NIT Allahabad,BioTech (BTech),4,OS,OBC-NCL,F,19360.0,19360.0,6
2021.0,NIT,NIT Allahabad,BioTech (BTech),4,OS,SC,GN,6765.0,6872.0,6
2021.0,NIT,NIT Allahabad,BioTech (BTech),4,OS,SC,F,7727.0,7727.0,6
2021.0,NIT,NIT Allahabad,BioTech (BTech),4,OS,ST,GN,2746.0,3369.0,6
2021.0,NIT,NIT Allahabad,BioTech (BTech),4,OS,ST,F,3127.0,3127.0,6
2021.0,NIT,NIT Allahabad,Chem Engg (BTech),4,HS,OPEN,GN,7761.0,18920.0,6
2021.0,NIT,NIT Allahabad,Chem Engg (BTech),4,HS,OPEN,F,22723.0,23282.0,6
2021.0,NIT,NIT Allahabad,Chem Engg (BTech),4,HS,OPEN (PWD),GN,975.0,975.0,6
2021.0,NIT,NIT Allahabad,Chem Engg (BTech),4,HS,EWS,GN,2820.0,2826.0,6
2021.0,NIT,NIT Allahabad,Chem Engg (BTech),4,HS,EWS,F,4629.0,4629.0,6
2021.0,NIT,NIT Allahabad,Chem Engg (BTech),4,HS,OBC-NCL,GN,6359.0,7053.0,6
2021.0,NIT,NIT Allahabad,Chem Engg (BTech),4,HS,OBC-NCL,F,11060.0,11060.0,6
2021.0,NIT,NIT Allahabad,Chem Engg (BTech),4,HS,SC,GN,3679.0,4007.0,6
2021.0,NIT,NIT Allahabad,Chem Engg (BTech),4,HS,SC,F,4712.0,5506.0,6
2021.0,NIT,NIT Allahabad,Chem Engg (BTech),4,HS,ST,GN,1938.0,2842.0,6
2021.0,NIT,NIT Allahabad,Chem Engg (BTech),4,OS,OPEN,GN,15711.0,23040.0,6
2021.0,NIT,NIT Allahabad,Chem Engg (BTech),4,OS,OPEN,F,25797.0,31078.0,6
2021.0,NIT,NIT Allahabad,Chem Engg (BTech),4,OS,EWS,GN,3344.0,3344.0,6
2021.0,NIT,NIT Allahabad,Chem Engg (BTech),4,OS,EWS,F,6139.0,6139.0,6
2021.0,NIT,NIT Allahabad,Chem Engg (BTech),4,OS,EWS (PWD),GN,204.0,204.0,6
2021.0,NIT,NIT Allahabad,Chem Engg (BTech),4,OS,OBC-NCL,GN,6113.0,7380.0,6
2021.0,NIT,NIT Allahabad,Chem Engg (BTech),4,OS,OBC-NCL,F,13896.0,13896.0,6
2021.0,NIT,NIT Allahabad,Chem Engg (BTech),4,OS,OBC-NCL (PWD),GN,410.0,410.0,6
2021.0,NIT,NIT Allahabad,Chem Engg (BTech),4,OS,SC,GN,4260.0,4718.0,6
2021.0,NIT,NIT Allahabad,Chem Engg (BTech),4,OS,SC,F,6087.0,6087.0,6
2021.0,NIT,NIT Allahabad,Chem Engg (BTech),4,OS,ST,GN,1871.0,2182.0,6
2021.0,NIT,NIT Allahabad,Civil (BTech),4,HS,OPEN,GN,17124.0,23084.0,6
2021.0,NIT,NIT Allahabad,Civil (BTech),4,HS,OPEN,F,30446.0,35168.0,6
2021.0,NIT,NIT Allahabad,Civil (BTech),4,HS,OPEN (PWD),GN,1205.0,1205.0,6
2021.0,NIT,NIT Allahabad,Civil (BTech),4,HS,EWS,GN,3320.0,3807.0,6
2021.0,NIT,NIT Allahabad,Civil (BTech),4,HS,EWS,F,6551.0,6551.0,6
2021.0,NIT,NIT Allahabad,Civil (BTech),4,HS,OBC-NCL,GN,5364.0,7433.0,6
2021.0,NIT,NIT Allahabad,Civil (BTech),4,HS,OBC-NCL,F,12368.0,14379.0,6
2021.0,NIT,NIT Allahabad,Civil (BTech),4,HS,OBC-NCL (PWD),GN,646.0,646.0,6
2021.0,NIT,NIT Allahabad,Civil (BTech),4,HS,SC,GN,2118.0,3297.0,6
2021.0,NIT,NIT Allahabad,Civil (BTech),4,HS,SC,F,4925.0,5396.0,6
2021.0,NIT,NIT Allahabad,Civil (BTech),4,HS,ST,GN,2285.0,2846.0,6
2021.0,NIT,NIT Allahabad,Civil (BTech),4,HS,ST,F,7013.0,7013.0,6
2021.0,NIT,NIT Allahabad,Civil (BTech),4,OS,OPEN,GN,16455.0,27329.0,6
2021.0,NIT,NIT Allahabad,Civil (BTech),4,OS,OPEN,F,34115.0,35932.0,6
2021.0,NIT,NIT Allahabad,Civil (BTech),4,OS,OPEN (PWD),GN,783.0,783.0,6
2021.0,NIT,NIT Allahabad,Civil (BTech),4,OS,OPEN (PWD),F,2081.0,2081.0,6
2021.0,NIT,NIT Allahabad,Civil (BTech),4,OS,EWS,GN,4065.0,4170.0,6
2021.0,NIT,NIT Allahabad,Civil (BTech),4,OS,EWS,F,5919.0,5919.0,6
2021.0,NIT,NIT Allahabad,Civil (BTech),4,OS,EWS (PWD),GN,113.0,113.0,6
2021.0,NIT,NIT Allahabad,Civil (BTech),4,OS,OBC-NCL,GN,6819.0,8323.0,6
2021.0,NIT,NIT Allahabad,Civil (BTech),4,OS,OBC-NCL,F,13656.0,16434.0,6
2021.0,NIT,NIT Allahabad,Civil (BTech),4,OS,SC,GN,1977.0,4063.0,6
2021.0,NIT,NIT Allahabad,Civil (BTech),4,OS,SC,F,6899.0,7844.0,6
2021.0,NIT,NIT Allahabad,Civil (BTech),4,OS,ST,GN,690.0,1181.0,6
2021.0,NIT,NIT Allahabad,Civil (BTech),4,OS,ST,F,1594.0,1594.0,6
2021.0,NIT,NIT Allahabad,CSE (BTech),4,HS,OPEN,GN,1077.0,4663.0,6
2021.0,NIT,NIT Allahabad,CSE (BTech),4,HS,OPEN,F,4025.0,9606.0,6
2021.0,NIT,NIT Allahabad,CSE (BTech),4,HS,OPEN (PWD),GN,168.0,207.0,6
2021.0,NIT,NIT Allahabad,CSE (BTech),4,HS,OPEN (PWD),F,375.0,375.0,6
2021.0,NIT,NIT Allahabad,CSE (BTech),4,HS,EWS,GN,519.0,819.0,6
2021.0,NIT,NIT Allahabad,CSE (BTech),4,HS,EWS,F,1272.0,1890.0,6
2021.0,NIT,NIT Allahabad,CSE (BTech),4,HS,OBC-NCL,GN,830.0,1827.0,6
2021.0,NIT,NIT Allahabad,CSE (BTech),4,HS,OBC-NCL,F,2162.0,3637.0,6
2021.0,NIT,NIT Allahabad,CSE (BTech),4,HS,OBC-NCL (PWD),GN,73.0,88.0,6
2021.0,NIT,NIT Allahabad,CSE (BTech),4,HS,OBC-NCL (PWD),F,234.0,234.0,6
2021.0,NIT,NIT Allahabad,CSE (BTech),4,HS,SC,GN,330.0,881.0,6
2021.0,NIT,NIT Allahabad,CSE (BTech),4,HS,SC,F,1770.0,2441.0,6
2021.0,NIT,NIT Allahabad,CSE (BTech),4,HS,SC (PWD),GN,14.0,14.0,6
2021.0,NIT,NIT Allahabad,CSE (BTech),4,HS,ST,GN,76.0,1116.0,6
2021.0,NIT,NIT Allahabad,CSE (BTech),4,HS,ST,F,2077.0,3133.0,6
2021.0,NIT,NIT Allahabad,CSE (BTech),4,OS,OPEN,GN,408.0,2751.0,6
2021.0,NIT,NIT Allahabad,CSE (BTech),4,OS,OPEN,F,1509.0,5314.0,6
2021.0,NIT,NIT Allahabad,CSE (BTech),4,OS,OPEN (PWD),GN,75.0,138.0,6
2021.0,NIT,NIT Allahabad,CSE (BTech),4,OS,EWS,GN,279.0,423.0,6
2021.0,NIT,NIT Allahabad,CSE (BTech),4,OS,EWS,F,1224.0,1287.0,6
2021.0,NIT,NIT Allahabad,CSE (BTech),4,OS,EWS (PWD),F,80.0,80.0,6
2021.0,NIT,NIT Allahabad,CSE (BTech),4,OS,OBC-NCL,GN,546.0,1279.0,6
2021.0,NIT,NIT Allahabad,CSE (BTech),4,OS,OBC-NCL,F,1496.0,2983.0,6
2021.0,NIT,NIT Allahabad,CSE (BTech),4,OS,OBC-NCL (PWD),GN,48.0,69.0,6
2021.0,NIT,NIT Allahabad,CSE (BTech),4,OS,SC,GN,42.0,963.0,6
2021.0,NIT,NIT Allahabad,CSE (BTech),4,OS,SC,F,1241.0,1809.0,6
2021.0,NIT,NIT Allahabad,CSE (BTech),4,OS,SC (PWD),GN,18.0,18.0,6
2021.0,NIT,NIT Allahabad,CSE (BTech),4,OS,ST,GN,180.0,391.0,6
2021.0,NIT,NIT Allahabad,CSE (BTech),4,OS,ST,F,456.0,599.0,6
2021.0,NIT,NIT Allahabad,CSE (BTech),4,OS,ST (PWD),GN,5.0,5.0,6
2021.0,NIT,NIT Allahabad,EE (BTech),4,HS,OPEN,GN,8402.0,12408.0,6
2021.0,NIT,NIT Allahabad,EE (BTech),4,HS,OPEN,F,15060.0,20379.0,6
2021.0,NIT,NIT Allahabad,EE (BTech),4,HS,OPEN (PWD),GN,727.0,727.0,6
2021.0,NIT,NIT Allahabad,EE (BTech),4,HS,EWS,GN,1635.0,1686.0,6
2021.0,NIT,NIT Allahabad,EE (BTech),4,HS,EWS,F,2986.0,2986.0,6
2021.0,NIT,NIT Allahabad,EE (BTech),4,HS,OBC-NCL,GN,3527.0,4420.0,6
2021.0,NIT,NIT Allahabad,EE (BTech),4,HS,OBC-NCL,F,5715.0,6290.0,6
2021.0,NIT,NIT Allahabad,EE (BTech),4,HS,OBC-NCL (PWD),GN,455.0,455.0,6
2021.0,NIT,NIT Allahabad,EE (BTech),4,HS,SC,GN,1647.0,2052.0,6
2021.0,NIT,NIT Allahabad,EE (BTech),4,HS,SC,F,3891.0,3897.0,6
2021.0,NIT,NIT Allahabad,EE (BTech),4,HS,ST,GN,1981.0,2532.0,6
2021.0,NIT,NIT Allahabad,EE (BTech),4,HS,ST,F,3997.0,3997.0,6
2021.0,NIT,NIT Allahabad,EE (BTech),4,OS,OPEN,GN,10131.0,12648.0,6
2021.0,NIT,NIT Allahabad,EE (BTech),4,OS,OPEN,F,16248.0,19386.0,6
2021.0,NIT,NIT Allahabad,EE (BTech),4,OS,OPEN (PWD),GN,468.0,468.0,6
2021.0,NIT,NIT Allahabad,EE (BTech),4,OS,OPEN (PWD),F,1340.0,1340.0,6
2021.0,NIT,NIT Allahabad,EE (BTech),4,OS,EWS,GN,1677.0,1781.0,6
2021.0,NIT,NIT Allahabad,EE (BTech),4,OS,EWS,F,3341.0,3341.0,6
2021.0,NIT,NIT Allahabad,EE (BTech),4,OS,OBC-NCL,GN,3428.0,4129.0,6
2021.0,NIT,NIT Allahabad,EE (BTech),4,OS,OBC-NCL,F,8067.0,9699.0,6
2021.0,NIT,NIT Allahabad,EE (BTech),4,OS,OBC-NCL (PWD),GN,202.0,202.0,6
2021.0,NIT,NIT Allahabad,EE (BTech),4,OS,SC,GN,2329.0,3120.0,6
2021.0,NIT,NIT Allahabad,EE (BTech),4,OS,SC,F,4237.0,4248.0,6
2021.0,NIT,NIT Allahabad,EE (BTech),4,OS,ST,GN,607.0,934.0,6
2021.0,NIT,NIT Allahabad,EE (BTech),4,OS,ST,F,1742.0,1742.0,6
2021.0,NIT,NIT Allahabad,ECE (BTech),4,HS,OPEN,GN,5357.0,9089.0,6
2021.0,NIT,NIT Allahabad,ECE (BTech),4,HS,OPEN,F,10804.0,14336.0,6
2021.0,NIT,NIT Allahabad,ECE (BTech),4,HS,OPEN (PWD),GN,288.0,288.0,6
2021.0,NIT,NIT Allahabad,ECE (BTech),4,HS,OPEN (PWD),F,969.0,969.0,6
2021.0,NIT,NIT Allahabad,ECE (BTech),4,HS,EWS,GN,1250.0,1296.0,6
2021.0,NIT,NIT Allahabad,ECE (BTech),4,HS,EWS,F,2313.0,2974.0,6
2021.0,NIT,NIT Allahabad,ECE (BTech),4,HS,OBC-NCL,GN,2364.0,3327.0,6
2021.0,NIT,NIT Allahabad,ECE (BTech),4,HS,OBC-NCL,F,3894.0,5697.0,6
2021.0,NIT,NIT Allahabad,ECE (BTech),4,HS,OBC-NCL (PWD),GN,194.0,194.0,6
2021.0,NIT,NIT Allahabad,ECE (BTech),4,HS,SC,GN,1296.0,2010.0,6
2021.0,NIT,NIT Allahabad,ECE (BTech),4,HS,SC,F,3071.0,3150.0,6
2021.0,NIT,NIT Allahabad,ECE (BTech),4,HS,ST,GN,1160.0,1922.0,6
2021.0,NIT,NIT Allahabad,ECE (BTech),4,HS,ST,F,4049.0,4049.0,6
2021.0,NIT,NIT Allahabad,ECE (BTech),4,OS,OPEN,GN,4220.0,9238.0,6
2021.0,NIT,NIT Allahabad,ECE (BTech),4,OS,OPEN,F,9296.0,14641.0,6
2021.0,NIT,NIT Allahabad,ECE (BTech),4,OS,OPEN (PWD),GN,431.0,431.0,6
2021.0,NIT,NIT Allahabad,ECE (BTech),4,OS,OPEN (PWD),F,871.0,871.0,6
2021.0,NIT,NIT Allahabad,ECE (BTech),4,OS,EWS,GN,1203.0,1288.0,6
2021.0,NIT,NIT Allahabad,ECE (BTech),4,OS,EWS,F,2194.0,2194.0,6
2021.0,NIT,NIT Allahabad,ECE (BTech),4,OS,EWS (PWD),F,140.0,140.0,6
2021.0,NIT,NIT Allahabad,ECE (BTech),4,OS,OBC-NCL,GN,2133.0,3095.0,6
2021.0,NIT,NIT Allahabad,ECE (BTech),4,OS,OBC-NCL,F,3710.0,5428.0,6
2021.0,NIT,NIT Allahabad,ECE (BTech),4,OS,OBC-NCL (PWD),GN,162.0,162.0,6
2021.0,NIT,NIT Allahabad,ECE (BTech),4,OS,SC,GN,1235.0,2267.0,6
2021.0,NIT,NIT Allahabad,ECE (BTech),4,OS,SC,F,2741.0,3488.0,6
2021.0,NIT,NIT Allahabad,ECE (BTech),4,OS,ST,GN,665.0,886.0,6
2021.0,NIT,NIT Allahabad,ECE (BTech),4,OS,ST,F,879.0,1075.0,6
2021.0,NIT,NIT Allahabad,Mech (BTech),4,HS,OPEN,GN,12584.0,17332.0,6
2021.0,NIT,NIT Allahabad,Mech (BTech),4,HS,OPEN,F,22044.0,29506.0,6
2021.0,NIT,NIT Allahabad,Mech (BTech),4,HS,OPEN (PWD),GN,883.0,883.0,6
2021.0,NIT,NIT Allahabad,Mech (BTech),4,HS,EWS,GN,2423.0,2671.0,6
2021.0,NIT,NIT Allahabad,Mech (BTech),4,HS,EWS,F,6063.0,6780.0,6
2021.0,NIT,NIT Allahabad,Mech (BTech),4,HS,EWS (PWD),GN,212.0,212.0,6
2021.0,NIT,NIT Allahabad,Mech (BTech),4,HS,OBC-NCL,GN,5061.0,6279.0,6
2021.0,NIT,NIT Allahabad,Mech (BTech),4,HS,OBC-NCL,F,12684.0,12867.0,6
2021.0,NIT,NIT Allahabad,Mech (BTech),4,HS,OBC-NCL (PWD),GN,468.0,468.0,6
2021.0,NIT,NIT Allahabad,Mech (BTech),4,HS,SC,GN,391.0,3819.0,6
2021.0,NIT,NIT Allahabad,Mech (BTech),4,HS,SC,F,5399.0,5844.0,6
2021.0,NIT,NIT Allahabad,Mech (BTech),4,HS,ST,GN,3189.0,3530.0,6
2021.0,NIT,NIT Allahabad,Mech (BTech),4,HS,ST,F,5614.0,5614.0,6
2021.0,NIT,NIT Allahabad,Mech (BTech),4,OS,OPEN,GN,10310.0,18047.0,6
2021.0,NIT,NIT Allahabad,Mech (BTech),4,OS,OPEN,F,26247.0,31799.0,6
2021.0,NIT,NIT Allahabad,Mech (BTech),4,OS,OPEN (PWD),GN,729.0,729.0,6
2021.0,NIT,NIT Allahabad,Mech (BTech),4,OS,OPEN (PWD),F,1179.0,1179.0,6
2021.0,NIT,NIT Allahabad,Mech (BTech),4,OS,EWS,GN,2662.0,2942.0,6
2021.0,NIT,NIT Allahabad,Mech (BTech),4,OS,EWS,F,5565.0,5813.0,6
2021.0,NIT,NIT Allahabad,Mech (BTech),4,OS,OBC-NCL,GN,4404.0,6326.0,6
2021.0,NIT,NIT Allahabad,Mech (BTech),4,OS,OBC-NCL,F,12048.0,15000.0,6
2021.0,NIT,NIT Allahabad,Mech (BTech),4,OS,OBC-NCL (PWD),GN,294.0,294.0,6
