Year,Institute,Academic Program Name,Program_Year,Quota,Seat Type,Gender,Opening Rank,Closing Rank,Round
2024.0,IIITS,ECE (BTech),4,AI,OBC-NCL,F,12833.0,13601.0,5
2024.0,IIITS,ECE (BTech),4,AI,OBC-NCL (PwD),GN,1333.0,1333.0,5
2024.0,IIITS,ECE (BTech),4,AI,SC,GN,6520.0,9656.0,5
2024.0,IIITS,ECE (BTech),4,AI,SC,F,10281.0,10281.0,5
2024.0,IIITS,ECE (BTech),4,AI,ST,GN,3861.0,4141.0,5
2024.0,IIITV,CSE (BTech),4,AI,OPEN,GN,10274.0,21838.0,5
2024.0,IIITV,CSE (BTech),4,AI,OPEN,F,23161.0,30490.0,5
2024.0,IIITV,CSE (BTech),4,AI,OPEN (PwD),GN,1383.0,1946.0,5
2024.0,IIITV,CSE (BTech),4,AI,OPEN (PwD),F,681.0,681.0,5
2024.0,IIITV,CSE (BTech),4,AI,EWS,GN,3655.0,4092.0,5
2024.0,IIITV,CSE (BTech),4,AI,EWS,F,5021.0,6025.0,5
2024.0,IIITV,CSE (BTech),4,AI,EWS (PwD),GN,390.0,390.0,5
2024.0,IIITV,CSE (BTech),4,AI,OBC-NCL,GN,6971.0,9909.0,5
2024.0,IIITV,CSE (BTech),4,AI,OBC-NCL,F,8473.0,15791.0,5
2024.0,IIITV,CSE (BTech),4,AI,OBC-NCL (PwD),GN,1113.0,1205.0,5
2024.0,IIITV,CSE (BTech),4,AI,SC,GN,3805.0,7532.0,5
2024.0,IIITV,CSE (BTech),4,AI,SC,F,5936.0,7556.0,5
2024.0,IIITV,CSE (BTech),4,AI,ST,GN,1345.0,3451.0,5
2024.0,IIITV,CSE (BTech),4,AI,ST,F,2494.0,2926.0,5
2024.0,IIITV,IT (BTech),4,AI,OPEN,GN,21896.0,23624.0,5
2024.0,IIITV,IT (BTech),4,AI,OPEN,F,31434.0,33467.0,5
2024.0,IIITV,IT (BTech),4,AI,OPEN (PwD),GN,2100.0,2100.0,5
2024.0,IIITV,IT (BTech),4,AI,EWS,GN,4101.0,4255.0,5
2024.0,IIITV,IT (BTech),4,AI,EWS,F,6420.0,6420.0,5
2024.0,IIITV,IT (BTech),4,AI,OBC-NCL,GN,8800.0,11316.0,5
2024.0,IIITV,IT (BTech),4,AI,OBC-NCL,F,15814.0,16080.0,5
2024.0,IIITV,IT (BTech),4,AI,SC,GN,7544.0,8179.0,5
2024.0,IIITV,IT (BTech),4,AI,SC,F,6596.0,6596.0,5
2024.0,IIITV,IT (BTech),4,AI,ST,GN,2882.0,3507.0,5
2024.0,IIITA,ECE (BTech),4,AI,OPEN,GN,5569.0,7758.0,5
2024.0,IIITA,ECE (BTech),4,AI,OPEN,F,10761.0,14319.0,5
2024.0,IIITA,ECE (BTech),4,AI,OPEN (PwD),GN,337.0,344.0,5
2024.0,IIITA,ECE (BTech),4,AI,OPEN (PwD),F,487.0,487.0,5
2024.0,IIITA,ECE (BTech),4,AI,EWS,GN,1063.0,1376.0,5
2024.0,IIITA,ECE (BTech),4,AI,EWS,F,2165.0,2348.0,5
2024.0,IIITA,ECE (BTech),4,AI,EWS (PwD),GN,92.0,92.0,5
2024.0,IIITA,ECE (BTech),4,AI,OBC-NCL,GN,2428.0,3558.0,5
2024.0,IIITA,ECE (BTech),4,AI,OBC-NCL,F,6185.0,7281.0,5
2024.0,IIITA,ECE (BTech),4,AI,OBC-NCL (PwD),GN,193.0,193.0,5
2024.0,IIITA,ECE (BTech),4,AI,SC,GN,1144.0,2402.0,5
2024.0,IIITA,ECE (BTech),4,AI,SC,F,2564.0,4416.0,5
2024.0,IIITA,ECE (BTech),4,AI,SC (PwD),GN,88.0,88.0,5
2024.0,IIITA,ECE (BTech),4,AI,ST,GN,910.0,1310.0,5
2024.0,IIITA,ECE (BTech),4,AI,ST,F,2680.0,2784.0,5
2024.0,IIITA,IT (BTech),4,AI,OPEN,GN,1581.0,5202.0,5
2024.0,IIITA,IT (BTech),4,AI,OPEN,F,4142.0,9457.0,5
2024.0,IIITA,IT (BTech),4,AI,OPEN (PwD),GN,229.0,284.0,5
2024.0,IIITA,IT (BTech),4,AI,OPEN (PwD),F,1011.0,1011.0,5
2024.0,IIITA,IT (BTech),4,AI,EWS,GN,724.0,986.0,5
2024.0,IIITA,IT (BTech),4,AI,EWS,F,1389.0,1801.0,5
2024.0,IIITA,IT (BTech),4,AI,EWS (PwD),GN,52.0,52.0,5
2024.0,IIITA,IT (BTech),4,AI,OBC-NCL,GN,1119.0,2509.0,5
2024.0,IIITA,IT (BTech),4,AI,OBC-NCL,F,2473.0,5104.0,5
2024.0,IIITA,IT (BTech),4,AI,OBC-NCL (PwD),GN,174.0,261.0,5
2024.0,IIITA,IT (BTech),4,AI,OBC-NCL (PwD),F,502.0,502.0,5
2024.0,IIITA,IT (BTech),4,AI,SC,GN,609.0,1562.0,5
2024.0,IIITA,IT (BTech),4,AI,SC,F,1036.0,3003.0,5
2024.0,IIITA,IT (BTech),4,AI,SC (PwD),GN,27.0,44.0,5
2024.0,IIITA,IT (BTech),4,AI,ST,GN,441.0,888.0,5
2024.0,IIITA,IT (BTech),4,AI,ST,F,962.0,1879.0,5
2024.0,IIITA,ITBI (BTech),4,AI,OPEN,GN,4252.0,5392.0,5
2024.0,IIITA,ITBI (BTech),4,AI,OPEN,F,9159.0,9754.0,5
2024.0,IIITA,ITBI (BTech),4,AI,OPEN (PwD),GN,280.0,280.0,5
2024.0,IIITA,ITBI (BTech),4,AI,EWS,GN,887.0,994.0,5
2024.0,IIITA,ITBI (BTech),4,AI,EWS,F,2009.0,2009.0,5
2024.0,IIITA,ITBI (BTech),4,AI,OBC-NCL,GN,1950.0,2639.0,5
2024.0,IIITA,ITBI (BTech),4,AI,OBC-NCL,F,5184.0,5423.0,5
2024.0,IIITA,ITBI (BTech),4,AI,OBC-NCL (PwD),GN,278.0,278.0,5
2024.0,IIITA,ITBI (BTech),4,AI,SC,GN,1023.0,1695.0,5
2024.0,IIITA,ITBI (BTech),4,AI,SC,F,836.0,836.0,5
2024.0,IIITA,ITBI (BTech),4,AI,ST,GN,916.0,952.0,5
2024.0,IIITA,ITBI (BTech),4,AI,ST,F,1893.0,1893.0,5
2024.0,IIITDM Kancheepuram,ME+MTech-AIR,5,AI,OPEN,GN,24530.0,39290.0,5
2024.0,IIITDM Kancheepuram,ME+MTech-AIR,5,AI,EWS,GN,6555.0,7490.0,5
2024.0,IIITDM Kancheepuram,ME+MTech-AIR,5,AI,OBC-NCL,GN,11596.0,15798.0,5
2024.0,IIITDM Kancheepuram,ME+MTech-AIR,5,AI,OBC-NCL (PwD),GN,1244.0,1244.0,5
2024.0,IIITDM Kancheepuram,ME+MTech-AIR,5,AI,SC,GN,6697.0,8025.0,5
2024.0,IIITDM Kancheepuram,ME+MTech-AIR,5,AI,ST,GN,2782.0,3122.0,5
2024.0,IIITDM Kancheepuram,ECE (DD),5,AI,OPEN,GN,25389.0,32117.0,5
2024.0,IIITDM Kancheepuram,ECE (DD),5,AI,OPEN,F,33257.0,40124.0,5
2024.0,IIITDM Kancheepuram,ECE (DD),5,AI,OPEN (PwD),GN,2109.0,2109.0,5
2024.0,IIITDM Kancheepuram,ECE (DD),5,AI,EWS,GN,5569.0,5662.0,5
2024.0,IIITDM Kancheepuram,ECE (DD),5,AI,OBC-NCL,GN,10937.0,11387.0,5
2024.0,IIITDM Kancheepuram,ECE (DD),5,AI,OBC-NCL,F,14391.0,14391.0,5
2024.0,IIITDM Kancheepuram,ECE (DD),5,AI,SC,GN,5458.0,6619.0,5
2024.0,IIITDM Kancheepuram,ECE (DD),5,AI,SC,F,8319.0,8319.0,5
2024.0,IIITDM Kancheepuram,ECE (DD),5,AI,ST,GN,2960.0,2960.0,5
2024.0,IIITDM Kancheepuram,ECE-VLSI (DD),5,AI,OPEN,GN,20405.0,27848.0,5
2024.0,IIITDM Kancheepuram,ECE-VLSI (DD),5,AI,OPEN,F,27612.0,33349.0,5
2024.0,IIITDM Kancheepuram,ECE-VLSI (DD),5,AI,OPEN (PwD),GN,2146.0,2146.0,5
2024.0,IIITDM Kancheepuram,ECE-VLSI (DD),5,AI,EWS,GN,5284.0,6451.0,5
2024.0,IIITDM Kancheepuram,ECE-VLSI (DD),5,AI,EWS,F,6754.0,6754.0,5
2024.0,IIITDM Kancheepuram,ECE-VLSI (DD),5,AI,OBC-NCL,GN,9175.0,11284.0,5
2024.0,IIITDM Kancheepuram,ECE-VLSI (DD),5,AI,OBC-NCL,F,10683.0,10683.0,5
2024.0,IIITDM Kancheepuram,ECE-VLSI (DD),5,AI,SC,GN,5224.0,6008.0,5
2024.0,IIITDM Kancheepuram,ECE-VLSI (DD),5,AI,ST,GN,2651.0,2651.0,5
2024.0,IIITDM Kancheepuram,ECE-VLSI (DD),5,AI,ST,F,3518.0,3518.0,5
2024.0,IIITDM Kancheepuram,CSE (BTech),4,AI,OPEN,GN,7422.0,18654.0,5
2024.0,IIITDM Kancheepuram,CSE (BTech),4,AI,OPEN,F,11864.0,19604.0,5
2024.0,IIITDM Kancheepuram,CSE (BTech),4,AI,OPEN (PwD),GN,655.0,655.0,5
2024.0,IIITDM Kancheepuram,CSE (BTech),4,AI,OPEN (PwD),F,571.0,571.0,5
2024.0,IIITDM Kancheepuram,CSE (BTech),4,AI,EWS,GN,2862.0,3058.0,5
2024.0,IIITDM Kancheepuram,CSE (BTech),4,AI,EWS,F,3113.0,3215.0,5
2024.0,IIITDM Kancheepuram,CSE (BTech),4,AI,EWS (PwD),GN,173.0,173.0,5
2024.0,IIITDM Kancheepuram,CSE (BTech),4,AI,OBC-NCL,GN,5428.0,7575.0,5
2024.0,IIITDM Kancheepuram,CSE (BTech),4,AI,OBC-NCL,F,5188.0,9420.0,5
2024.0,IIITDM Kancheepuram,CSE (BTech),4,AI,OBC-NCL (PwD),GN,265.0,265.0,5
2024.0,IIITDM Kancheepuram,CSE (BTech),4,AI,SC,GN,2162.0,4366.0,5
2024.0,IIITDM Kancheepuram,CSE (BTech),4,AI,SC,F,3179.0,5547.0,5
2024.0,IIITDM Kancheepuram,CSE (BTech),4,AI,ST,GN,1476.0,2146.0,5
2024.0,IIITDM Kancheepuram,CSE (BTech),4,AI,ST,F,1976.0,1976.0,5
2024.0,IIITDM Kancheepuram,CSE (DD),5,AI,OPEN,GN,19308.0,22849.0,5
2024.0,IIITDM Kancheepuram,CSE (DD),5,AI,OPEN,F,21711.0,26500.0,5
2024.0,IIITDM Kancheepuram,CSE (DD),5,AI,OPEN (PwD),GN,866.0,866.0,5
2024.0,IIITDM Kancheepuram,CSE (DD),5,AI,EWS,GN,3639.0,4185.0,5
2024.0,IIITDM Kancheepuram,CSE (DD),5,AI,EWS,F,5384.0,5384.0,5
2024.0,IIITDM Kancheepuram,CSE (DD),5,AI,OBC-NCL,GN,6828.0,8562.0,5
2024.0,IIITDM Kancheepuram,CSE (DD),5,AI,OBC-NCL,F,12015.0,13194.0,5
2024.0,IIITDM Kancheepuram,CSE (DD),5,AI,OBC-NCL (PwD),GN,594.0,594.0,5
2024.0,IIITDM Kancheepuram,CSE (DD),5,AI,SC,GN,3794.0,5281.0,5
2024.0,IIITDM Kancheepuram,CSE (DD),5,AI,SC,F,5681.0,6597.0,5
2024.0,IIITDM Kancheepuram,CSE (DD),5,AI,SC (PwD),GN,302.0,302.0,5
2024.0,IIITDM Kancheepuram,CSE (DD),5,AI,ST,GN,2219.0,2375.0,5
2024.0,IIITDM Kancheepuram,CSE (DD),5,AI,ST,F,2683.0,2683.0,5
2024.0,IIITDM Kancheepuram,CSE-AI (BTech),4,AI,OPEN,GN,11923.0,18702.0,5
2024.0,IIITDM Kancheepuram,CSE-AI (BTech),4,AI,OPEN,F,16255.0,22163.0,5
2024.0,IIITDM Kancheepuram,CSE-AI (BTech),4,AI,OPEN (PwD),GN,436.0,436.0,5
2024.0,IIITDM Kancheepuram,CSE-AI (BTech),4,AI,EWS,GN,3090.0,3188.0,5
2024.0,IIITDM Kancheepuram,CSE-AI (BTech),4,AI,EWS,F,3765.0,3765.0,5
2024.0,IIITDM Kancheepuram,CSE-AI (BTech),4,AI,OBC-NCL,GN,6221.0,7850.0,5
2024.0,IIITDM Kancheepuram,CSE-AI (BTech),4,AI,OBC-NCL,F,10721.0,11166.0,5
2024.0,IIITDM Kancheepuram,CSE-AI (BTech),4,AI,OBC-NCL (PwD),GN,385.0,385.0,5
2024.0,IIITDM Kancheepuram,CSE-AI (BTech),4,AI,SC,GN,4092.0,4700.0,5
2024.0,IIITDM Kancheepuram,CSE-AI (BTech),4,AI,SC,F,5862.0,5862.0,5
2024.0,IIITDM Kancheepuram,CSE-AI (BTech),4,AI,ST,GN,1662.0,2148.0,5
2024.0,IIITDM Kancheepuram,CSE-AI (BTech),4,AI,ST,F,2009.0,2009.0,5
2024.0,IIITDM Kancheepuram,ECE (BTech),4,AI,OPEN,GN,19426.0,27634.0,5
2024.0,IIITDM Kancheepuram,ECE (BTech),4,AI,OPEN,F,23341.0,27644.0,5
2024.0,IIITDM Kancheepuram,ECE (BTech),4,AI,OPEN (PwD),GN,859.0,1007.0,5
2024.0,IIITDM Kancheepuram,ECE (BTech),4,AI,OPEN (PwD),F,654.0,654.0,5
2024.0,IIITDM Kancheepuram,ECE (BTech),4,AI,EWS,GN,4433.0,5126.0,5
2024.0,IIITDM Kancheepuram,ECE (BTech),4,AI,EWS,F,4954.0,5652.0,5
2024.0,IIITDM Kancheepuram,ECE (BTech),4,AI,EWS (PwD),GN,186.0,186.0,5
2024.0,IIITDM Kancheepuram,ECE (BTech),4,AI,OBC-NCL,GN,7612.0,10157.0,5
2024.0,IIITDM Kancheepuram,ECE (BTech),4,AI,OBC-NCL,F,10230.0,13591.0,5
2024.0,IIITDM Kancheepuram,ECE (BTech),4,AI,OBC-NCL (PwD),GN,615.0,615.0,5
2024.0,IIITDM Kancheepuram,ECE (BTech),4,AI,SC,GN,4952.0,6140.0,5
2024.0,IIITDM Kancheepuram,ECE (BTech),4,AI,SC,F,4928.0,6911.0,5
2024.0,IIITDM Kancheepuram,ECE (BTech),4,AI,ST,GN,1836.0,2609.0,5
2024.0,IIITDM Kancheepuram,ECE (BTech),4,AI,ST,F,2528.0,2575.0,5
2024.0,IIITDM Kancheepuram,ME (BTech),4,AI,OPEN,GN,19452.0,43513.0,5
2024.0,IIITDM Kancheepuram,ME (BTech),4,AI,OPEN,F,45347.0,47534.0,5
2024.0,IIITDM Kancheepuram,ME (BTech),4,AI,OPEN (PwD),GN,2030.0,2030.0,5
2024.0,IIITDM Kancheepuram,ME (BTech),4,AI,OPEN (PwD),F,2249.0,2249.0,5
2024.0,IIITDM Kancheepuram,ME (BTech),4,AI,EWS,GN,7361.0,7902.0,5
2024.0,IIITDM Kancheepuram,ME (BTech),4,AI,EWS,F,9275.0,9672.0,5
2024.0,IIITDM Kancheepuram,ME (BTech),4,AI,OBC-NCL,GN,12644.0,16443.0,5
2024.0,IIITDM Kancheepuram,ME (BTech),4,AI,OBC-NCL,F,15779.0,19279.0,5
2024.0,IIITDM Kancheepuram,ME (BTech),4,AI,OBC-NCL (PwD),GN,1186.0,1186.0,5
2024.0,IIITDM Kancheepuram,ME (BTech),4,AI,SC,GN,6455.0,8018.0,5
2024.0,IIITDM Kancheepuram,ME (BTech),4,AI,SC,F,9024.0,10505.0,5
2024.0,IIITDM Kancheepuram,ME (BTech),4,AI,ST,GN,2977.0,3320.0,5
2024.0,IIITDM Kancheepuram,ME (BTech),4,AI,ST,F,3247.0,3247.0,5
2024.0,IIITDM Kancheepuram,SM (BTech),4,AI,OPEN,GN,31783.0,48128.0,5
2024.0,IIITDM Kancheepuram,SM (BTech),4,AI,OPEN,F,44987.0,56354.0,5
2024.0,IIITDM Kancheepuram,SM (BTech),4,AI,OPEN (PwD),GN,1828.0,1828.0,5
2024.0,IIITDM Kancheepuram,SM (BTech),4,AI,EWS,GN,8145.0,8656.0,5
2024.0,IIITDM Kancheepuram,SM (BTech),4,AI,EWS,F,10224.0,10224.0,5
2024.0,IIITDM Kancheepuram,SM (BTech),4,AI,OBC-NCL,GN,14059.0,17165.0,5
2024.0,IIITDM Kancheepuram,SM (BTech),4,AI,OBC-NCL,F,18808.0,19374.0,5
2024.0,IIITDM Kancheepuram,SM (BTech),4,AI,OBC-NCL (PwD),GN,1173.0,1173.0,5
2024.0,IIITDM Kancheepuram,SM (BTech),4,AI,SC,GN,8144.0,9063.0,5
2024.0,IIITDM Kancheepuram,SM (BTech),4,AI,SC,F,9853.0,9853.0,5
2024.0,IIITDM Kancheepuram,SM (BTech),4,AI,ST,GN,3599.0,3652.0,5
2024.0,IIITDM Kancheepuram,SM (BTech),4,AI,ST,F,4853.0,4853.0,5
2024.0,IIITDMJ,CSE (BTech),4,AI,OPEN,GN,8150.0,14757.0,5
2024.0,IIITDMJ,CSE (BTech),4,AI,OPEN,F,16151.0,23022.0,5
2024.0,IIITDMJ,CSE (BTech),4,AI,OPEN (PwD),GN,425.0,974.0,5
2024.0,IIITDMJ,CSE (BTech),4,AI,OPEN (PwD),F,1402.0,1402.0,5
2024.0,IIITDMJ,CSE (BTech),4,AI,EWS,GN,2212.0,2443.0,5
2024.0,IIITDMJ,CSE (BTech),4,AI,EWS,F,3726.0,4150.0,5
2024.0,IIITDMJ,CSE (BTech),4,AI,EWS (PwD),GN,179.0,179.0,5
2024.0,IIITDMJ,CSE (BTech),4,AI,OBC-NCL,GN,3671.0,5785.0,5
2024.0,IIITDMJ,CSE (BTech),4,AI,OBC-NCL,F,7265.0,9914.0,5
2024.0,IIITDMJ,CSE (BTech),4,AI,OBC-NCL (PwD),GN,380.0,497.0,5
2024.0,IIITDMJ,CSE (BTech),4,AI,OBC-NCL (PwD),F,728.0,728.0,5
2024.0,IIITDMJ,CSE (BTech),4,AI,SC,GN,863.0,3905.0,5
2024.0,IIITDMJ,CSE (BTech),4,AI,SC,F,3656.0,5201.0,5
2024.0,IIITDMJ,CSE (BTech),4,AI,SC (PwD),GN,107.0,107.0,5
2024.0,IIITDMJ,CSE (BTech),4,AI,ST,GN,1222.0,2003.0,5
2024.0,IIITDMJ,CSE (BTech),4,AI,ST,F,2205.0,2610.0,5
2024.0,IIITDMJ,ECE (BTech),4,AI,OPEN,GN,12242.0,19106.0,5
2024.0,IIITDMJ,ECE (BTech),4,AI,OPEN,F,18506.0,27458.0,5
2024.0,IIITDMJ,ECE (BTech),4,AI,OPEN (PwD),GN,1190.0,1279.0,5
2024.0,IIITDMJ,ECE (BTech),4,AI,OPEN (PwD),F,1925.0,1925.0,5
2024.0,IIITDMJ,ECE (BTech),4,AI,EWS,GN,2975.0,3231.0,5
2024.0,IIITDMJ,ECE (BTech),4,AI,EWS,F,4403.0,4699.0,5
2024.0,IIITDMJ,ECE (BTech),4,AI,EWS (PwD),GN,284.0,284.0,5
2024.0,IIITDMJ,ECE (BTech),4,AI,OBC-NCL,GN,5831.0,7514.0,5
2024.0,IIITDMJ,ECE (BTech),4,AI,OBC-NCL,F,10550.0,12756.0,5
2024.0,IIITDMJ,ECE (BTech),4,AI,OBC-NCL (PwD),GN,768.0,768.0,5
2024.0,IIITDMJ,ECE (BTech),4,AI,SC,GN,3737.0,4945.0,5
2024.0,IIITDMJ,ECE (BTech),4,AI,SC,F,5425.0,7356.0,5
2024.0,IIITDMJ,ECE (BTech),4,AI,ST,GN,1994.0,2464.0,5
2024.0,IIITDMJ,ECE (BTech),4,AI,ST,F,2894.0,3108.0,5
2024.0,IIITDMJ,ME (BTech),4,AI,OPEN,GN,28690.0,41353.0,5
2024.0,IIITDMJ,ME (BTech),4,AI,OPEN,F,43819.0,50222.0,5
2024.0,IIITDMJ,ME (BTech),4,AI,OPEN (PwD),GN,2412.0,2412.0,5
2024.0,IIITDMJ,ME (BTech),4,AI,EWS,GN,6646.0,7237.0,5
2024.0,IIITDMJ,ME (BTech),4,AI,EWS,F,8257.0,8257.0,5
2024.0,IIITDMJ,ME (BTech),4,AI,OBC-NCL,GN,11867.0,16157.0,5
2024.0,IIITDMJ,ME (BTech),4,AI,OBC-NCL,F,20153.0,20662.0,5
2024.0,IIITDMJ,ME (BTech),4,AI,SC,GN,5818.0,7511.0,5
2024.0,IIITDMJ,ME (BTech),4,AI,SC,F,5674.0,9237.0,5
2024.0,IIITDMJ,ME (BTech),4,AI,ST,GN,2739.0,2964.0,5
2024.0,IIITDMJ,ME (BTech),4,AI,ST,F,4155.0,4155.0,5
2024.0,IIITDMJ,SM (BTech),4,AI,OPEN,GN,41026.0,49439.0,5
2024.0,IIITDMJ,SM (BTech),4,AI,OPEN,F,43821.0,55789.0,5
2024.0,IIITDMJ,SM (BTech),4,AI,OPEN (PwD),GN,3322.0,3322.0,5
2024.0,IIITDMJ,SM (BTech),4,AI,EWS,GN,8065.0,8414.0,5
2024.0,IIITDMJ,SM (BTech),4,AI,EWS,F,10027.0,10027.0,5
2024.0,IIITDMJ,SM (BTech),4,AI,OBC-NCL,GN,16022.0,18176.0,5
2024.0,IIITDMJ,SM (BTech),4,AI,OBC-NCL,F,21409.0,22444.0,5
2024.0,IIITDMJ,SM (BTech),4,AI,SC,GN,7825.0,9556.0,5
2024.0,IIITDMJ,SM (BTech),4,AI,SC,F,11116.0,11422.0,5
2024.0,IIITDMJ,SM (BTech),4,AI,ST,GN,3466.0,3818.0,5
2024.0,IIITDMJ,SM (BTech),4,AI,ST,F,4862.0,4862.0,5
2024.0,INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,CSE (BTech),4,AI,OPEN,GN,40493.0,50509.0,5
2024.0,INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,CSE (BTech),4,AI,OPEN,F,44722.0,52943.0,5
2024.0,INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,CSE (BTech),4,AI,EWS,GN,8163.0,8512.0,5
2024.0,INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,CSE (BTech),4,AI,EWS,F,9021.0,9469.0,5
2024.0,INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,CSE (BTech),4,AI,OBC-NCL,GN,15819.0,18624.0,5
2024.0,INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,CSE (BTech),4,AI,OBC-NCL,F,20233.0,21886.0,5
2024.0,INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,CSE (BTech),4,AI,SC,GN,9487.0,10707.0,5
2024.0,INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,CSE (BTech),4,AI,SC,F,10674.0,11636.0,5
2024.0,INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,CSE (BTech),4,AI,ST,GN,4051.0,4697.0,5
2024.0,INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,CSE (BTech),4,AI,ST,F,5014.0,5132.0,5
2024.0,INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,CSE-AI-DS (BTech),4,AI,OPEN,GN,37547.0,47179.0,5
2024.0,INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,CSE-AI-DS (BTech),4,AI,EWS,GN,7705.0,8361.0,5
2024.0,INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,CSE-AI-DS (BTech),4,AI,OBC-NCL,GN,16738.0,18235.0,5
2024.0,INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,CSE-AI-DS (BTech),4,AI,SC,GN,9058.0,10255.0,5
2024.0,INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,CSE-AI-DS (BTech),4,AI,ST,GN,4416.0,4768.0,5
2024.0,INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,ECE (BTech),4,AI,OPEN,GN,46236.0,55833.0,5
2024.0,INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,ECE (BTech),4,AI,OPEN,F,57045.0,67091.0,5
2024.0,INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,ECE (BTech),4,AI,EWS,GN,9143.0,9513.0,5
2024.0,INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,ECE (BTech),4,AI,EWS,F,10977.0,11091.0,5
2024.0,INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,ECE (BTech),4,AI,OBC-NCL,GN,17234.0,19882.0,5
2024.0,INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,ECE (BTech),4,AI,OBC-NCL,F,22255.0,23856.0,5
2024.0,INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,ECE (BTech),4,AI,SC,GN,10383.0,11358.0,5
2024.0,INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,ECE (BTech),4,AI,SC,F,10921.0,12681.0,5
2024.0,INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,ECE (BTech),4,AI,ST,GN,4614.0,5242.0,5
2024.0,INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,ECE (BTech),4,AI,ST,F,5118.0,5504.0,5
2024.0,INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,ECE-VLSI-ES (BTech),4,AI,OPEN,GN,45745.0,56550.0,5
2024.0,INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,ECE-VLSI-ES (BTech),4,AI,EWS,GN,9255.0,9658.0,5
2024.0,INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,ECE-VLSI-ES (BTech),4,AI,OBC-NCL,GN,18010.0,20128.0,5
2024.0,INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,ECE-VLSI-ES (BTech),4,AI,SC,GN,9682.0,11176.0,5
2024.0,INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,ECE-VLSI-ES (BTech),4,AI,ST,GN,4799.0,5349.0,5
2024.0,IIITT,CSE (BTech),4,AI,OPEN,GN,10666.0,29303.0,5
2024.0,IIITT,CSE (BTech),4,AI,OPEN,F,15479.0,32237.0,5
2024.0,IIITT,CSE (BTech),4,AI,OPEN (PwD),GN,827.0,827.0,5
2024.0,IIITT,CSE (BTech),4,AI,OPEN (PwD),F,1710.0,1710.0,5
2024.0,IIITT,CSE (BTech),4,AI,EWS,GN,4678.0,5173.0,5
2024.0,IIITT,CSE (BTech),4,AI,EWS,F,6191.0,6443.0,5
2024.0,IIITT,CSE (BTech),4,AI,OBC-NCL,GN,7941.0,11994.0,5
2024.0,IIITT,CSE (BTech),4,AI,OBC-NCL,F,13035.0,15906.0,5
2024.0,IIITT,CSE (BTech),4,AI,SC,GN,1360.0,5985.0,5
2024.0,IIITT,CSE (BTech),4,AI,SC,F,6241.0,8427.0,5
2024.0,IIITT,CSE (BTech),4,AI,ST,GN,1400.0,2170.0,5
2024.0,IIITT,CSE (BTech),4,AI,ST,F,3086.0,3293.0,5
2024.0,IIITT,ECE (BTech),4,AI,OPEN,GN,11247.0,36702.0,5
2024.0,IIITT,ECE (BTech),4,AI,OPEN,F,38757.0,41732.0,5
2024.0,IIITT,ECE (BTech),4,AI,OPEN (PwD),GN,1699.0,1699.0,5
2024.0,IIITT,ECE (BTech),4,AI,EWS,GN,6227.0,6710.0,5
2024.0,IIITT,ECE (BTech),4,AI,EWS,F,7134.0,7703.0,5
